"State","Municipality","Name Id","Place Name","Place Name Status","Feature Type","Longitude","Latitude","Place Id"
"VIC","MACEDON RANGES SHIRE","102646","ROMSEY","REGISTERED","LOCB","144.7205548","-37.3549293","102632"
"VIC","BANYULE CITY","102647","ROSANNA","REGISTERED","LOCB","145.0708195","-37.7398445","102633"
"VIC","WANGARATTA RURAL CITY","102648","ROSE RIVER","REGISTERED","LOCB","146.5822277","-36.9181123","102634"
"VIC","YARRIAMBIACK SHIRE","102649","ROSEBERY","REGISTERED","LOCB","142.421532","-35.8335264","102635"
"VIC","MOYNE SHIRE","102650","ROSEBROOK","REGISTERED","LOCB","142.2705594","-38.3453502","102636"
"VIC","MORNINGTON PENINSULA SHIRE","102651","ROSEBUD","REGISTERED","LOCB","144.9153253","-38.371105","102637"
"VIC","MORNINGTON PENINSULA SHIRE","102652","ROSEBUD WEST","HISTORICAL","LOCB","144.8734938","-38.3728943","102638"
"VIC","WELLINGTON SHIRE","102653","ROSEDALE","REGISTERED","LOCB","146.8197199","-38.1813433","102639"
"VIC","NORTHERN GRAMPIANS SHIRE","102654","ROSES GAP","REGISTERED","LOCB","142.456009","-36.974237","102640"
"VIC","ALPINE SHIRE","102655","ROSEWHITE","REGISTERED","LOCB","146.8874993","-36.5764826","102641"
"VIC","CAMPASPE SHIRE","102656","ROSLYNMEAD","REGISTERED","LOCB","144.5310865","-36.1350145","102642"
"VIC","GOLDEN PLAINS SHIRE","102657","ROSS CREEK","REGISTERED","LOCB","143.7678173","-37.6476648","102643"
"VIC","ARARAT RURAL CITY","102658","ROSSBRIDGE","REGISTERED","LOCB","142.8628004","-37.5223878","102644"
"VIC","NORTHERN GRAMPIANS SHIRE","102659","ROSTRON","REGISTERED","LOCB","143.1828356","-36.7584752","102645"
"VIC","MOORABOOL SHIRE","102660","ROWSLEY","REGISTERED","LOCB","144.3713727","-37.7264002","102646"
"VIC","KNOX CITY","102661","ROWVILLE","REGISTERED","LOCB","145.2431818","-37.9258864","102647"
"VIC","HUME CITY","102662","ROXBURGH PARK","REGISTERED","LOCB","144.925443","-37.6257349","102648"
"VIC","MURRINDINDI SHIRE","102663","RUBICON","REGISTERED","LOCB","145.845652","-37.3857001","102649"
"VIC","SOUTH GIPPSLAND SHIRE","102664","RUBY","REGISTERED","LOCB","145.919627","-38.440221","102650"
"VIC","STRATHBOGIE SHIRE","102666","RUFFY","REGISTERED","LOCB","145.48509","-36.9450608","102652"
"VIC","MURRINDINDI SHIRE","102665","RUFFY","REGISTERED","LOCB","145.5351875","-36.9863113","102651"
"VIC","ALPINE SHIRE","102667","RUNNING CREEK","REGISTERED","LOCB","147.0560853","-36.550735","102653"
"VIC","CAMPASPE SHIRE","102668","RUNNYMEDE","REGISTERED","LOCB","144.6601376","-36.5483648","102654"
"VIC","NORTHERN GRAMPIANS SHIRE","102669","RUPANYUP","REGISTERED","LOCB","142.7601755","-36.6701193","102655"
"VIC","YARRIAMBIACK SHIRE","102670","RUPANYUP","REGISTERED","LOCB","142.674014","-36.6270025","102656"
"VIC","CAMPASPE SHIRE","102671","RUSHWORTH","REGISTERED","LOCB","145.00057","-36.5941526","102657"
"VIC","GOLDEN PLAINS SHIRE","102672","RUSSELLS BRIDGE","REGISTERED","LOCB","144.1823383","-38.0070038","102658"
"VIC","INDIGO SHIRE","102673","RUTHERGLEN","REGISTERED","LOCB","146.4841158","-36.0639235","102659"
"VIC","EAST GIPPSLAND SHIRE","102674","RYANS","REGISTERED","LOCB","147.4661725","-37.551959","102660"
"VIC","BASS COAST SHIRE","102675","RYANSTON","REGISTERED","LOCB","145.59361","-38.508348","102661"
"VIC","MORNINGTON PENINSULA SHIRE","102676","RYE","REGISTERED","LOCB","144.8127683","-38.3869967","102662"
"VIC","CARDINIA SHIRE","102677","RYTHDALE","REGISTERED","LOCB","145.4640635","-38.1398649","102663"
"VIC","MORNINGTON PENINSULA SHIRE","102678","SAFETY BEACH","REGISTERED","LOCB","144.9994198","-38.3160176","102664"
"VIC","HEPBURN SHIRE","102679","SAILORS FALLS","REGISTERED","LOCB","144.1153875","-37.3926009","102665"
"VIC","GREATER BENDIGO CITY","102680","SAILORS GULLY","REGISTERED","LOCB","144.23116","-36.7069025","102666"
"VIC","HEPBURN SHIRE","102681","SAILORS HILL","REGISTERED","LOCB","144.126425","-37.3601578","102667"
"VIC","BANYULE CITY","102682","SAINT HELENA","HISTORICAL","LOCB","145.1286924","-37.6898155","102668"
"VIC","MOIRA SHIRE","102683","SAINT JAMES","HISTORICAL","LOCB","145.8833921","-36.257333","102669"
"VIC","WELLINGTON SHIRE","102684","SALE","REGISTERED","LOCB","147.0706835","-38.1061028","102670"
"VIC","LODDON SHIRE","102685","SALISBURY WEST","REGISTERED","LOCB","143.9416647","-36.5184121","102671"
"VIC","BENALLA RURAL CITY","102686","SAMARIA","REGISTERED","LOCB","146.0786299","-36.8068718","102672"
"VIC","BASS COAST SHIRE","102687","SAN REMO","REGISTERED","LOCB","145.4083025","-38.5294009","102673"
"VIC","GLENELG SHIRE","102688","SANDFORD","REGISTERED","LOCB","141.4461471","-37.6479147","102674"
"VIC","GANNAWARRA SHIRE","102689","SANDHILL LAKE","REGISTERED","LOCB","143.688254","-35.740063","102675"
"VIC","FRANKSTON CITY","102690","SANDHURST","REGISTERED","LOCB","145.2070163","-38.0816925","102676"
"VIC","HEPBURN SHIRE","102691","SANDON","REGISTERED","LOCB","144.0702881","-37.1775004","102677"
"VIC","MOUNT ALEXANDER SHIRE","102692","SANDON","REGISTERED","LOCB","144.0351514","-37.1692087","102678"
"VIC","BAYSIDE CITY","102693","SANDRINGHAM","REGISTERED","LOCB","145.012311","-37.9524925","102679"
"VIC","INDIGO SHIRE","102694","SANDY CREEK","REGISTERED","LOCB","147.1203768","-36.3604028","102680"
"VIC","SOUTH GIPPSLAND SHIRE","102695","SANDY POINT","REGISTERED","LOCB","146.131028","-38.818762","102681"
"VIC","WELLINGTON SHIRE","102696","SARGOOD","REGISTERED","LOCB","146.7519732","-37.5850082","102682"
"VIC","EAST GIPPSLAND SHIRE","102697","SARSFIELD","REGISTERED","LOCB","147.7357345","-37.7545228","102683"
"VIC","KNOX CITY","102698","SASSAFRAS","REGISTERED","LOCB","145.338577","-37.8555691","102684"
"VIC","YARRA RANGES SHIRE","102699","SASSAFRAS","REGISTERED","LOCB","145.3496894","-37.8626731","102685"
"VIC","MANSFIELD SHIRE","102700","SAWMILL SETTLEMENT","REGISTERED","LOCB","146.3686885","-37.1209545","102686"
"VIC","GOLDEN PLAINS SHIRE","102701","SCARSDALE","REGISTERED","LOCB","143.6760899","-37.6783034","102687"
"VIC","KNOX CITY","102702","SCORESBY","REGISTERED","LOCB","145.2179635","-37.9017683","102688"
"VIC","BALLARAT CITY","102703","SCOTCHMANS LEAD","REGISTERED","LOCB","143.8469284","-37.6667768","102689"
"VIC","BALLARAT CITY","102704","SCOTSBURN","REGISTERED","LOCB","143.9265659","-37.6862515","102690"
"VIC","MOORABOOL SHIRE","102705","SCOTSBURN","REGISTERED","LOCB","143.9548038","-37.6810135","102691"
"VIC","CORANGAMITE SHIRE","102706","SCOTTS CREEK","REGISTERED","LOCB","143.0909857","-38.456651","102692"
"VIC","BULOKE SHIRE","102707","SEA LAKE","REGISTERED","LOCB","142.9132556","-35.486841","102693"
"VIC","HOBSONS BAY CITY","102708","SEABROOK","REGISTERED","LOCB","144.7590528","-37.8808079","102694"
"VIC","WELLINGTON SHIRE","102709","SEACOMBE","REGISTERED","LOCB","147.4305892","-38.1356662","102695"
"VIC","FRANKSTON CITY","102710","SEAFORD","REGISTERED","LOCB","145.1421263","-38.1062582","102696"
"VIC","HOBSONS BAY CITY","102711","SEAHOLME","REGISTERED","LOCB","144.844478","-37.8644963","102697"
"VIC","WELLINGTON SHIRE","102712","SEASPRAY","REGISTERED","LOCB","147.1691654","-38.3314169","102698"
"VIC","WELLINGTON SHIRE","102713","SEATON","REGISTERED","LOCB","146.6878923","-37.932905","102699"
"VIC","BAW BAW SHIRE","102714","SEAVIEW","REGISTERED","LOCB","145.9513184","-38.2796943","102700"
"VIC","GREATER BENDIGO CITY","102715","SEBASTIAN","REGISTERED","LOCB","144.20721","-36.5985387","102701"
"VIC","LODDON SHIRE","102716","SEBASTIAN","REGISTERED","LOCB","144.1573006","-36.5782114","102702"
"VIC","BALLARAT CITY","102717","SEBASTOPOL","REGISTERED","LOCB","143.8342183","-37.6021555","102703"
"VIC","MARIBYRNONG CITY","102718","SEDDON","REGISTERED","LOCB","144.892196","-37.8064625","102704"
"VIC","GREATER BENDIGO CITY","102719","SEDGWICK","REGISTERED","LOCB","144.31948","-36.8965369","102705"
"VIC","YARRA RANGES SHIRE","102720","SELBY","REGISTERED","LOCB","145.378205","-37.9176435","102706"
"VIC","ALPINE SHIRE","102721","SELWYN","REGISTERED","LOCB","146.9999342","-37.0640743","102707"
"VIC","COLAC OTWAY SHIRE","102722","SEPARATION CREEK","REGISTERED","LOCB","143.8723273","-38.5908548","102708"
"VIC","LODDON SHIRE","102723","SERPENTINE","REGISTERED","LOCB","143.9838279","-36.428156","102709"
"VIC","WEST WIMMERA SHIRE","102724","SERVICETON","REGISTERED","LOCB","141.026315","-36.38937","102710"
"VIC","YARRA RANGES SHIRE","102725","SEVILLE","REGISTERED","LOCB","145.4800891","-37.7931601","102711"
"VIC","YARRA RANGES SHIRE","102726","SEVILLE EAST","REGISTERED","LOCB","145.503282","-37.7825815","102712"
"VIC","MITCHELL SHIRE","102727","SEYMOUR","REGISTERED","LOCB","145.1657818","-37.0169173","102713"
"VIC","BAW BAW SHIRE","102728","SHADY CREEK","REGISTERED","LOCB","146.0822207","-38.100839","102714"
"VIC","EAST GIPPSLAND SHIRE","102729","SHANNONVALE","REGISTERED","LOCB","147.4232529","-36.9303004","102715"
"VIC","PYRENEES SHIRE","102731","SHAYS FLAT","REGISTERED","LOCB","143.1085022","-37.0561451","102717"
"VIC","NORTHERN GRAMPIANS SHIRE","102730","SHAYS FLAT","REGISTERED","LOCB","143.0848564","-37.0684488","102716"
"VIC","GOLDEN PLAINS SHIRE","102732","SHE OAKS","REGISTERED","LOCB","144.1522905","-37.8960823","102718"
"VIC","STRATHBOGIE SHIRE","102733","SHEANS CREEK","REGISTERED","LOCB","145.6521559","-36.7730715","102719"
"VIC","YARRIAMBIACK SHIRE","102734","SHEEP HILLS","REGISTERED","LOCB","142.5441192","-36.340913","102720"
"VIC","MOUNT ALEXANDER SHIRE","102737","SHELBOURNE","REGISTERED","LOCB","144.0192619","-36.9058296","102723"
"VIC","LODDON SHIRE","102736","SHELBOURNE","REGISTERED","LOCB","144.0208048","-36.8502062","102722"
"VIC","GREATER BENDIGO CITY","102735","SHELBOURNE","REGISTERED","LOCB","144.0809821","-36.8446948","102721"
"VIC","GOLDEN PLAINS SHIRE","102738","SHELFORD","REGISTERED","LOCB","143.9399109","-37.966277","102724"
"VIC","TOWONG SHIRE","102739","SHELLEY","REGISTERED","LOCB","147.5587125","-36.200291","102725"
"VIC","HEPBURN SHIRE","102740","SHEPHERDS FLAT","REGISTERED","LOCB","144.1020525","-37.2737003","102726"
"VIC","GREATER SHEPPARTON CITY","102741","SHEPPARTON","REGISTERED","LOCB","145.3919199","-36.3733949","102727"
"VIC","GREATER SHEPPARTON CITY","102742","SHEPPARTON EAST","REGISTERED","LOCB","145.481754","-36.399561","102728"
"VIC","GREATER SHEPPARTON CITY","102743","SHEPPARTON NORTH","REGISTERED","LOCB","145.3849197","-36.3214326","102729"
"VIC","YARRA RANGES SHIRE","102744","SHERBROOKE","REGISTERED","LOCB","145.357635","-37.8902361","102730"
"VIC","MORNINGTON PENINSULA SHIRE","102745","SHOREHAM","REGISTERED","LOCB","145.0317542","-38.4269874","102731"
"VIC","MACEDON RANGES SHIRE","102746","SIDONIA","REGISTERED","LOCB","144.5625753","-37.163487","102732"
"VIC","YARRA RANGES SHIRE","102747","SILVAN","REGISTERED","LOCB","145.4263212","-37.8364587","102733"
"VIC","BASS COAST SHIRE","102748","SILVERLEAVES","REGISTERED","LOCB","145.2801478","-38.453328","102734"
"VIC","COLAC OTWAY SHIRE","102749","SIMPSON","REGISTERED","LOCB","143.3421242","-38.5534732","102735"
"VIC","CORANGAMITE SHIRE","102750","SIMPSON","REGISTERED","LOCB","143.2545608","-38.5029604","102736"
"VIC","EAST GIPPSLAND SHIRE","102751","SIMPSONS CREEK","REGISTERED","LOCB","148.3654336","-37.767515","102737"
"VIC","CENTRAL GOLDFIELDS SHIRE","102752","SIMSON","REGISTERED","LOCB","143.7743845","-36.994898","102738"
"VIC","COLAC OTWAY SHIRE","102753","SKENES CREEK","REGISTERED","LOCB","143.7116403","-38.7121253","102739"
"VIC","COLAC OTWAY SHIRE","102754","SKENES CREEK NORTH","REGISTERED","LOCB","143.7159421","-38.6924706","102740"
"VIC","CORANGAMITE SHIRE","102755","SKIBO","REGISTERED","LOCB","143.1295262","-38.20302","102741"
"VIC","LODDON SHIRE","102756","SKINNERS FLAT","REGISTERED","LOCB","143.5828737","-36.3538974","102742"
"VIC","PYRENEES SHIRE","102758","SKIPTON","REGISTERED","LOCB","143.3103943","-37.6864713","102744"
"VIC","CORANGAMITE SHIRE","102757","SKIPTON","REGISTERED","LOCB","143.3626451","-37.7243434","102743"
"VIC","FRANKSTON CITY","102759","SKYE","REGISTERED","LOCB","145.2132828","-38.10448","102745"
"VIC","NORTHERN GRAMPIANS SHIRE","102761","SLATY CREEK","REGISTERED","LOCB","143.30186","-36.5348129","102747"
"VIC","LODDON SHIRE","102760","SLATY CREEK","REGISTERED","LOCB","143.3479388","-36.508182","102746"
"VIC","HEPBURN SHIRE","102762","SMEATON","REGISTERED","LOCB","143.964502","-37.3058857","102748"
"VIC","BASS COAST SHIRE","102763","SMITHS BEACH","REGISTERED","LOCB","145.2577953","-38.5015329","102749"
"VIC","NILLUMBIK SHIRE","102764","SMITHS GULLY","REGISTERED","LOCB","145.289135","-37.6282155","102750"
"VIC","HEPBURN SHIRE","102765","SMOKEYTOWN","REGISTERED","LOCB","143.9209904","-37.399806","102751"
"VIC","ALPINE SHIRE","102766","SMOKO","REGISTERED","LOCB","147.0669617","-36.8219568","102752"
"VIC","GOLDEN PLAINS SHIRE","102768","SMYTHES CREEK","REGISTERED","LOCB","143.7644953","-37.6093813","102754"
"VIC","BALLARAT CITY","102767","SMYTHES CREEK","REGISTERED","LOCB","143.7793804","-37.5917634","102753"
"VIC","GOLDEN PLAINS SHIRE","102769","SMYTHESDALE","REGISTERED","LOCB","143.6921052","-37.6392873","102755"
"VIC","PYRENEES SHIRE","102770","SMYTHESDALE","REGISTERED","LOCB","143.6344467","-37.640563","102756"
"VIC","WELLINGTON SHIRE","102771","SNAKE ISLAND","REGISTERED","LOCB","146.5472703","-38.7472953","102757"
"VIC","PYRENEES SHIRE","102772","SNAKE VALLEY","REGISTERED","LOCB","143.5949327","-37.6130659","102758"
"VIC","BALLARAT CITY","102773","SOLDIERS HILL","REGISTERED","LOCB","143.8582125","-37.550832","102759"
"VIC","MORNINGTON PENINSULA SHIRE","102774","SOMERS","REGISTERED","LOCB","145.1639229","-38.3807398","102760"
"VIC","HUME CITY","102775","SOMERTON","REGISTERED","LOCB","144.9493081","-37.6343466","102761"
"VIC","MORNINGTON PENINSULA SHIRE","102776","SOMERVILLE","REGISTERED","LOCB","145.20507","-38.2300179","102762"
"VIC","MORNINGTON PENINSULA SHIRE","102777","SORRENTO","REGISTERED","LOCB","144.7429925","-38.343756","102763"
"VIC","BASS COAST SHIRE","102778","SOUTH DUDLEY","REGISTERED","LOCB","145.5750393","-38.5940955","102764"
"VIC","GREATER GEELONG CITY","102779","SOUTH GEELONG","REGISTERED","LOCB","144.3625805","-38.1664415","102765"
"VIC","HOBSONS BAY CITY","102780","SOUTH KINGSVILLE","REGISTERED","LOCB","144.8708388","-37.8309744","102766"
"VIC","PORT PHILLIP CITY","102781","SOUTH MELBOURNE","REGISTERED","LOCB","144.9560552","-37.8340581","102767"
"VIC","WHITTLESEA CITY","102782","SOUTH MORANG","REGISTERED","LOCB","145.0837465","-37.6377895","102768"
"VIC","CORANGAMITE SHIRE","102783","SOUTH PURRUMBETE","REGISTERED","LOCB","143.207769","-38.3487045","102769"
"VIC","MELBOURNE CITY","103517","SOUTH WHARF","REGISTERED","LOCB","144.9525","-37.8252778","103500"
"VIC","MELBOURNE CITY","102784","SOUTH YARRA","REGISTERED","LOCB","144.9830155","-37.8377822","102770"
"VIC","STONNINGTON CITY","102785","SOUTH YARRA","REGISTERED","LOCB","144.9957168","-37.8401619","102771"
"VIC","PORT PHILLIP CITY","102787","SOUTHBANK","REGISTERED","LOCB","144.954312","-37.829026","102773"
"VIC","MELBOURNE CITY","102786","SOUTHBANK","REGISTERED","LOCB","144.9604254","-37.8251269","102772"
"VIC","MOYNE SHIRE","102788","SOUTHERN CROSS","REGISTERED","LOCB","142.4079476","-38.2889523","102774"
"VIC","MOORABOOL SHIRE","102789","SPARGO CREEK","REGISTERED","LOCB","144.1435615","-37.4897616","102775"
"VIC","YARRIAMBIACK SHIRE","102790","SPEED","REGISTERED","LOCB","142.4242763","-35.4076398","102776"
"VIC","SWAN HILL RURAL CITY","102791","SPEEWA","REGISTERED","LOCB","143.5164571","-35.2204266","102777"
"VIC","HOBSONS BAY CITY","102792","SPOTSWOOD","REGISTERED","LOCB","144.8862891","-37.8301603","102778"
"VIC","GREATER BENDIGO CITY","102793","SPRING GULLY","REGISTERED","LOCB","144.285978","-36.799668","102779"
"VIC","HEPBURN SHIRE","102794","SPRING HILL","REGISTERED","LOCB","144.3268453","-37.3212299","102780"
"VIC","MACEDON RANGES SHIRE","102795","SPRING HILL","REGISTERED","LOCB","144.3628907","-37.2897065","102781"
"VIC","MOORABOOL SHIRE","102796","SPRINGBANK","REGISTERED","LOCB","144.0660372","-37.5183098","102782"
"VIC","GOLDEN PLAINS SHIRE","102797","SPRINGDALLAH","REGISTERED","LOCB","143.6262594","-37.7470112","102783"
"VIC","MACEDON RANGES SHIRE","102798","SPRINGFIELD","REGISTERED","LOCB","144.8170901","-37.329941","102784"
"VIC","BULOKE SHIRE","102799","SPRINGFIELD","REGISTERED","LOCB","143.117164","-35.5726866","102785"
"VIC","WANGARATTA RURAL CITY","102800","SPRINGHURST","REGISTERED","LOCB","146.4522544","-36.2116706","102786"
"VIC","HEPBURN SHIRE","102801","SPRINGMOUNT","REGISTERED","LOCB","143.9328475","-37.4135389","102787"
"VIC","GREATER DANDENONG CITY","102802","SPRINGVALE","REGISTERED","LOCB","145.16191","-37.9441426","102788"
"VIC","GREATER DANDENONG CITY","102803","SPRINGVALE SOUTH","REGISTERED","LOCB","145.1458241","-37.9718137","102789"
"VIC","BRIMBANK CITY","102804","ST ALBANS","REGISTERED","LOCB","144.8057045","-37.747971","102790"
"VIC","GREATER GEELONG CITY","102805","ST ALBANS PARK","REGISTERED","LOCB","144.3904205","-38.197535","102791"
"VIC","NILLUMBIK SHIRE","102806","ST ANDREWS","REGISTERED","LOCB","145.2877419","-37.5786868","102792"
"VIC","MORNINGTON PENINSULA SHIRE","102807","ST ANDREWS BEACH","REGISTERED","LOCB","144.8313122","-38.4192842","102793"
"VIC","NORTHERN GRAMPIANS SHIRE","102808","ST ARNAUD","REGISTERED","LOCB","143.2453918","-36.6156724","102794"
"VIC","NORTHERN GRAMPIANS SHIRE","102809","ST ARNAUD EAST","REGISTERED","LOCB","143.3247005","-36.629446","102795"
"VIC","NORTHERN GRAMPIANS SHIRE","102810","ST ARNAUD NORTH","REGISTERED","LOCB","143.169342","-36.5922984","102796"
"VIC","BASS COAST SHIRE","102811","ST CLAIR","REGISTERED","LOCB","145.6508008","-38.5797692","102797"
"VIC","GREATER SHEPPARTON CITY","102812","ST GERMAINS","REGISTERED","LOCB","145.1542766","-36.205091","102798"
"VIC","BANYULE CITY","103590","ST HELENA","REGISTERED","LOCB","145.1286924","-37.6898155","102668"
"VIC","MOYNE SHIRE","102813","ST HELENS","REGISTERED","LOCB","142.0613004","-38.2444555","102799"
"VIC","HORSHAM RURAL CITY","102814","ST HELENS PLAINS","REGISTERED","LOCB","142.4339083","-36.784926","102800"
"VIC","MOIRA SHIRE","103630","ST JAMES","REGISTERED","LOCB","145.8833921","-36.257333","102669"
"VIC","PORT PHILLIP CITY","102815","ST KILDA","REGISTERED","LOCB","144.9819577","-37.8642403","102801"
"VIC","PORT PHILLIP CITY","102817","ST KILDA EAST","REGISTERED","LOCB","145.000841","-37.8630742","102803"
"VIC","GLEN EIRA CITY","102816","ST KILDA EAST","REGISTERED","LOCB","145.0033757","-37.8722732","102802"
"VIC","PORT PHILLIP CITY","102818","ST KILDA WEST","REGISTERED","LOCB","144.9711927","-37.8584763","102804"
"VIC","GREATER GEELONG CITY","102819","ST LEONARDS","REGISTERED","LOCB","144.6805013","-38.1813823","102805"
"VIC","WELLINGTON SHIRE","102820","STACEYS BRIDGE","REGISTERED","LOCB","146.513256","-38.5569445","102806"
"VIC","GOLDEN PLAINS SHIRE","102821","STAFFORDSHIRE REEF","REGISTERED","LOCB","143.6888608","-37.7336773","102807"
"VIC","INDIGO SHIRE","102822","STAGHORN FLAT","REGISTERED","LOCB","146.9344035","-36.2510416","102808"
"VIC","WODONGA CITY","102823","STAGHORN FLAT","REGISTERED","LOCB","146.9599582","-36.2217719","102809"
"VIC","CAMPASPE SHIRE","102824","STANHOPE","REGISTERED","LOCB","144.9818639","-36.4626701","102810"
"VIC","GREATER SHEPPARTON CITY","102825","STANHOPE SOUTH","REGISTERED","LOCB","145.0410379","-36.4917106","102811"
"VIC","INDIGO SHIRE","102826","STANLEY","REGISTERED","LOCB","146.7734523","-36.3878781","102812"
"VIC","GREATER GEELONG CITY","102827","STAUGHTON VALE","REGISTERED","LOCB","144.2533496","-37.846748","102813"
"VIC","ARARAT RURAL CITY","102828","STAVELY","REGISTERED","LOCB","142.6244129","-37.6088691","102814"
"VIC","NORTHERN GRAMPIANS SHIRE","102829","STAWELL","REGISTERED","LOCB","142.774272","-37.05192","102815"
"VIC","YARRA RANGES SHIRE","102830","STEELS CREEK","REGISTERED","LOCB","145.3823006","-37.580899","102816"
"VIC","GOLDEN PLAINS SHIRE","102831","STEIGLITZ","REGISTERED","LOCB","144.1913688","-37.8666945","102817"
"VIC","BENALLA RURAL CITY","102832","STEWARTON","REGISTERED","LOCB","145.8268463","-36.4239678","102818"
"VIC","GREATER SHEPPARTON CITY","102833","STEWARTON","REGISTERED","LOCB","145.7627952","-36.4045897","102819"
"VIC","EAST GIPPSLAND SHIRE","102834","STIRLING","REGISTERED","LOCB","147.7093902","-37.4521729","102820"
"VIC","WELLINGTON SHIRE","102835","STOCKDALE","REGISTERED","LOCB","147.1957817","-37.8255273","102821"
"VIC","PYRENEES SHIRE","102836","STOCKYARD HILL","REGISTERED","LOCB","143.2935445","-37.5454112","102822"
"VIC","GOLDEN PLAINS SHIRE","102837","STONEHAVEN","REGISTERED","LOCB","144.2253999","-38.122521","102823"
"VIC","PYRENEES SHIRE","102839","STONELEIGH","REGISTERED","LOCB","143.2297242","-37.5908942","102825"
"VIC","ARARAT RURAL CITY","102838","STONELEIGH","REGISTERED","LOCB","143.1697976","-37.5478316","102824"
"VIC","CENTRAL GOLDFIELDS SHIRE","102840","STONY CREEK","REGISTERED","LOCB","143.6850732","-37.2246889","102826"
"VIC","HEPBURN SHIRE","102841","STONY CREEK","REGISTERED","LOCB","143.6947911","-37.2350432","102827"
"VIC","SOUTH GIPPSLAND SHIRE","102842","STONY CREEK","REGISTERED","LOCB","146.0938265","-38.5931895","102828"
"VIC","CORANGAMITE SHIRE","102844","STONYFORD","REGISTERED","LOCB","143.3036265","-38.3209335","102830"
"VIC","COLAC OTWAY SHIRE","102843","STONYFORD","REGISTERED","LOCB","143.3110157","-38.3401545","102829"
"VIC","WELLINGTON SHIRE","102845","STRADBROKE","REGISTERED","LOCB","147.0400998","-38.278207","102831"
"VIC","MOUNT ALEXANDER SHIRE","102847","STRANGWAYS","REGISTERED","LOCB","144.0975637","-37.1416341","102833"
"VIC","HEPBURN SHIRE","102846","STRANGWAYS","REGISTERED","LOCB","144.0919315","-37.1542085","102832"
"VIC","BULOKE SHIRE","102848","STRATEN","REGISTERED","LOCB","142.5752686","-35.38094","102834"
"VIC","WELLINGTON SHIRE","102849","STRATFORD","REGISTERED","LOCB","147.1085258","-37.9576399","102835"
"VIC","MITCHELL SHIRE","102850","STRATH CREEK","REGISTERED","LOCB","145.1773703","-37.2738673","102836"
"VIC","MURRINDINDI SHIRE","102851","STRATH CREEK","REGISTERED","LOCB","145.2307488","-37.2498497","102837"
"VIC","CAMPASPE SHIRE","102852","STRATHALLAN","REGISTERED","LOCB","144.7651053","-36.2621738","102838"
"VIC","BENALLA RURAL CITY","102853","STRATHBOGIE","REGISTERED","LOCB","145.8670584","-36.8778389","102839"
"VIC","MANSFIELD SHIRE","102854","STRATHBOGIE","REGISTERED","LOCB","145.8671245","-36.8836696","102840"
"VIC","STRATHBOGIE SHIRE","102855","STRATHBOGIE","REGISTERED","LOCB","145.7664829","-36.8811638","102841"
"VIC","GREATER BENDIGO CITY","102856","STRATHDALE","REGISTERED","LOCB","144.3165196","-36.7639755","102842"
"VIC","GLENELG SHIRE","102857","STRATHDOWNIE","REGISTERED","LOCB","141.1175041","-37.740361","102843"
"VIC","NILLUMBIK SHIRE","102858","STRATHEWEN","REGISTERED","LOCB","145.2734711","-37.5363301","102844"
"VIC","GREATER BENDIGO CITY","102859","STRATHFIELDSAYE","REGISTERED","LOCB","144.363137","-36.8041535","102845"
"VIC","SOUTHERN GRAMPIANS SHIRE","102860","STRATHKELLAR","REGISTERED","LOCB","142.1160355","-37.701747","102846"
"VIC","CENTRAL GOLDFIELDS SHIRE","102861","STRATHLEA","REGISTERED","LOCB","143.9489013","-37.1387367","102847"
"VIC","MOUNT ALEXANDER SHIRE","102862","STRATHLEA","REGISTERED","LOCB","143.9815344","-37.1531882","102848"
"VIC","MOIRA SHIRE","102863","STRATHMERTON","REGISTERED","LOCB","145.4407554","-35.8959091","102849"
"VIC","MOONEE VALLEY CITY","102864","STRATHMORE","REGISTERED","LOCB","144.912478","-37.7286257","102850"
"VIC","MOONEE VALLEY CITY","102865","STRATHMORE HEIGHTS","REGISTERED","LOCB","144.8970372","-37.7123804","102851"
"VIC","MELTON CITY","123255","STRATHTULLOH","REGISTERED","LOCB","144.5967472","-37.7328833","122610"
"VIC","ARARAT RURAL CITY","102866","STREATHAM","REGISTERED","LOCB","143.0713076","-37.633607","102852"
"VIC","PYRENEES SHIRE","102867","STREATHAM","REGISTERED","LOCB","143.1085525","-37.6669164","102853"
"VIC","SOUTH GIPPSLAND SHIRE","102869","STRZELECKI","REGISTERED","LOCB","145.9017469","-38.3475822","102855"
"VIC","BAW BAW SHIRE","102868","STRZELECKI","REGISTERED","LOCB","145.9030889","-38.3250969","102854"
"VIC","NORTHERN GRAMPIANS SHIRE","102870","STUART MILL","REGISTERED","LOCB","143.2806765","-36.7931715","102856"
"VIC","COLAC OTWAY SHIRE","102871","SUGARLOAF","REGISTERED","LOCB","143.7971178","-38.6900945","102857"
"VIC","MITCHELL SHIRE","102872","SUGARLOAF CREEK","REGISTERED","LOCB","145.027494","-37.1256631","102858"
"VIC","EAST GIPPSLAND SHIRE","102873","SUGGAN BUGGAN","REGISTERED","LOCB","148.3387615","-36.9165013","102859"
"VIC","HEPBURN SHIRE","102875","SULKY","REGISTERED","LOCB","143.8633563","-37.4580197","102861"
"VIC","BALLARAT CITY","102874","SULKY","REGISTERED","LOCB","143.8454589","-37.470032","102860"
"VIC","BASS COAST SHIRE","102876","SUMMERLANDS","REGISTERED","LOCB","145.1411888","-38.5099301","102862"
